Name,Mover Score,Pub Rank,All time high pub rank,All time low pub rank
package name,Calculated score based on all the other metrics,current rank,highest ever package rank,lowest ever package rank
syncfusion_flutter_gauges,713,699,699,2659
syncfusion_flutter_treemap,436,1545,1545,1865
auto_start_flutter,430,1535,962,1535
pwa_install,372,1970,1970,2207
widget_toolkit,390,1885,770,1885
syncfusion_flutter_sliders,708,721,721,2661
mongo_dart,509,1016,303,1415
webview_flutter_plus,481,1175,1175,1530
flutter_syntax_view,432,1486,507,1486
linear_progress_bar,436,1575,1575,1965
syncfusion_flutter_datagrid,535,754,754,1145
whiteboard,307,2551,1442,2551
syncfusion_flutter_datepicker,720,595,595,2549
syncfusion_flutter_charts,727,575,575,2517
localizely_sdk,452,1238,767,1238
flutter_recorder,443,2037,1399,2630
zo_animated_border,362,2426,1618,2606
nearby_service,479,1352,706,1482
country_code_picker_plus,509,1851,1291,2992
nes_ui,287,2579,2333,2740
youtube_player_embed,315,2492,1515,2492
openid_client,484,1148,322,1503
error_stack,598,1060,723,2253
flutter_toggle_tab,460,1351,1351,1767
fluwx,415,1971,1971,2742
image_cropping,347,2117,2117,2393
fade_out_particle,348,2146,1258,2146
vector_tile_renderer,251,2799,2680,2875
flutter_keyboard_visibility_temp_fork,303,2692,2178,2893
on_chain,259,2855,2039,2855
gif_view,445,1459,1459,1848
smooth_corner,472,860,609,860
rrule,489,984,984,1374
relative_scale,219,2954,2742,2962
aron_gradient_line,307,2693,1936,2907
auto_translator,557,1580,1034,2965
custom_lint_builder,314,2211,2211,2393
enhanced_paginated_view,291,2820,1985,2957
heroine,400,2185,1040,2449
devtools_shared,324,2186,2186,2428
syncfusion_localizations,458,1249,1249,1656
custom_lint,547,133,127,143
launcher_name,515,1764,1187,2939
interactive_box,249,2983,2132,2983
intl_utils,512,797,797,1184
hive_ce_generator,319,2335,1701,2335
riverpod_lint,477,1668,1668,2748
flutter_3d_controller,437,1469,453,1818
draw_on_path,335,2264,1599,2267
tostore,664,1032,778,2950
firebase_ml_model_downloader,284,2860,1869,2892
universal_image,496,1647,1322,2650
webview_flutter_web,229,2950,2454,2950
moment_dart,628,632,538,1934
all_validations_br,370,2052,1188,2128
camera_android,275,2626,2626,2957
print_bluetooth_thermal,373,1947,1638,2585
kakao_map_plugin,274,2685,984,2783
story_time,227,2861,2748,2936
stream_video_flutter,304,2274,2274,2489
chuck_interceptor,399,1604,1604,1951
bip39_mnemonic,241,2739,1875,2739
amplify_authenticator,372,1771,1771,2052
injectable_generator,430,1934,1934,2962
alice,428,1949,1949,2973
mailer,454,1772,1772,2839
maps_curved_line,504,1784,1186,2961
health,531,227,199,229
squadron_builder,371,1665,1038,1665
azure_application_insights,483,671,528,671
eval_ex,236,2768,2768,2897
upi_pay,268,2586,2075,2586
timelines_plus,527,359,354,441
unleash_proxy_client_flutter,286,2342,1580,2342
adoptive_calendar,221,2893,2808,2960
pdfrx,477,1877,1245,2935
better_player_plus,395,1588,1588,1912
dio_cache_interceptor_db_store,294,2241,1573,2241
patrol_finders,411,1438,1438,1811
paytm_allinonesdk,323,2013,2013,2233
flutter_pickers,278,2402,2394,2692
croppy,384,1573,1573,1858
extended_image,695,573,573,2607
wechat_assets_picker,482,1243,1243,2042
stream_chat_flutter_core,407,1442,1442,1786
page_animation_transition,250,2658,1952,2658
fleather,618,527,467,1739
signals_flutter,333,1998,1998,2234
nb_utils,649,942,942,2966
native_geofence,258,2877,1924,2889
retrofit,492,1451,1451,2573
flutter_gemini,444,1253,1253,1694
flutter_scatter,201,2919,2871,2956
device_uuid,270,2392,1663,2392
mapbox_maps_flutter,416,1958,1958,2990
bloc_presentation_test,285,2284,1617,2284
better_skeleton,218,2787,2776,2852
flutter_swiper_view,428,1332,1332,1716
fwfh_url_launcher,287,2287,1583,2287
namefully,253,2607,1648,2607
vexana,333,1903,1903,2038
lokalise_flutter_sdk,374,1504,1014,1504
backdrop_modal_route,240,2611,2493,2611
keyboard_avoider,391,1708,1708,2170
woosignal,200,2942,2571,2942
hooked_bloc,433,1699,555,1939
qs_dart,274,2359,1846,2359
parchment,260,2517,1734,2517
refena,517,1517,986,2639
rohd,286,2309,1667,2309
typesense,432,1040,721,1040
flame_behaviors,322,2112,1264,2112
oauth1,235,2723,1963,2723
stream_chat,432,1314,1314,1706
aligned_dialog,432,1310,1310,1701
fwfh_cached_network_image,216,2841,2017,2841
isar,430,1834,1834,2848
control_style,350,1819,1260,1819
dynamic_cached_fonts,258,2661,1881,2661
app_state,275,2436,2436,2631
analyzer,479,1544,1544,2647
chopper_generator,391,1552,1552,1869
music_visualizer,259,2638,2604,2894
scroll_to_index,480,1538,1538,2645
dwds,228,2710,1874,2710
hyperpay_plugin,310,2097,1269,2097
flutter_web_browser,267,2379,1591,2379
list_tile_switch,222,2749,2749,2942
syncfusion_flutter_pdf,674,629,629,2643
multi_charts,214,2827,2827,2987
public_ip_address,221,2694,2694,2783
google_maps_widget,475,730,589,854
flutter_blue_classic,256,2475,1796,2475
idb_sqflite,443,1582,1296,2325
themed,322,1946,1946,2153
flutter_survey,259,2635,1630,2635
world_countries,267,2420,1666,2420
hidden_logo,316,2047,1480,2047
chaleno,391,2004,2004,2886
salesiq_mobilisten,228,2701,2701,2851
cyclop,269,2571,2571,2954
weather_animation,346,1797,1102,1797
flutter_barcode_sdk,395,1547,558,1822
lucid_validation,206,2865,2800,2955
fixed,194,2984,2161,2984
velocity_x,458,1022,1022,1415
navigation_utils,218,2732,2719,2817
flutter_overlay_manager,287,2431,1566,2431
firebase_notifications_handler,209,2938,1635,2938
surf_logger,208,2832,2832,2992
simple_connection_checker,389,1333,870,1333
slang_build_runner,262,2462,1946,2462
arcgis_map_sdk,248,2776,2114,2925
standard_message_codec,263,2560,1825,2560
flutter_app_info,195,2908,2018,2908
flutter_advanced_calendar,208,2689,2689,2737
lazy_data_table,181,2935,2916,2992
flame_fire_atlas,237,2639,2014,2639
isolate_manager,446,734,595,734
locale_plus,187,2898,2860,2956
debug_overlay,295,2043,1638,2043
persistent_shopping_cart,208,2866,1574,2866
rating_summary,410,1775,1384,2455
syncfusion_flutter_calendar,489,694,694,1088
bottom_drawer,205,2805,2805,2949
k_chart_plus_deeping,373,1773,1287,2048
usage_stats,179,2928,2911,2962
flutter_app_badge_control,184,2904,2904,2966
search_app_bar_page,216,2729,2729,2888
platform_plus,223,2657,1914,2657
syncfusion_flutter_pdfviewer,672,623,623,2664
auto_mappr,403,1354,1354,1703
telegram,196,2970,2451,2990
jovial_svg,510,195,191,206
platform_detail,312,2412,1778,2765
flutter_inset_shadow,248,2618,2618,2954
foldable_list,230,2751,2021,2751
zego_uikit_signaling_plugin,483,1673,1137,2839
acyclic_steps,211,2771,1888,2771
flutter_map_dragmarker,292,2076,2076,2304
either_option,227,2648,2648,2914
dart_helper_utils,352,1511,977,1511
flutter_randomcolor,314,1835,1214,1835
bounce,198,2810,2810,2988
i69n,368,1858,1858,2540
research_package,308,1886,1362,1886
barcode_scanner,270,2096,2066,2135
altive_lints,274,2130,1517,2130
screen_state,393,1131,769,1131
state_beacon,216,2794,2428,2920
build_cli,327,1700,1162,1700
pix_flutter,215,2735,2735,2986
secure_application,442,1730,1730,2964
brick_core,207,2757,2089,2757
flutter_hue,267,2118,1603,2118
atlassian_apis,177,2857,2857,2982
flutter_quill_extensions,364,1509,1509,1846
flutter_material_symbols,147,2997,2985,2997
smartstruct,163,2921,2921,2993
honeywell_scanner,253,2316,2136,2439
cupertino_calendar_picker,314,1862,1862,2131
acanthis,219,2609,1969,2609
emoji_keyboard_flutter,220,2530,1753,2530
reactter,501,1526,958,2863
html_template,166,2985,2174,2985
dart_mappable,492,143,143,153
animated_button_bar,154,2940,2921,2940
memory_info,191,2786,2786,2966
flutter_login_vk,252,2253,2253,2387
haishin_kit,183,2980,2237,2980
isolator,184,2828,2828,2987
mercury_client,250,2289,1577,2289
amplitude_flutter,592,282,282,1361
show_up_animation,433,691,564,691
metaballs,236,2595,2595,2975
wizard_stepper,214,2598,1933,2598
drawerbehavior,173,2825,2825,2881
chart_engine,213,2636,2636,2845
flutter_quill,474,652,652,1044
url_launcher_ios,235,2565,2565,2907
brick_offline_first,358,1596,1596,2076
statistics,345,1362,900,1362
brick_offline_first_with_supabase,183,2688,2222,2688
simple_3d,198,2545,2210,2545
flutter_arb_translator,189,2703,1872,2703
crop_image,406,1099,1099,1457
flutter_verification_code_field,213,2526,1571,2526
solid_lints,379,1065,735,1065
ellipsized_text,208,2521,1846,2521
pdf_combiner,383,1023,731,1023
brick_sqlite,210,2489,1923,2489
flutter_native_splash,499,31,31,32
livekit_client,420,1002,1002,1375
node_preamble,156,2853,2853,2874
yahoo_finance_data_reader,220,2403,1831,2403
figma,300,1746,1185,1746
swiss_knife,299,1755,1204,1755
form_builder_validators,399,1757,1757,2812
maplibre_gl,314,1767,1767,2025
flexible_scrollbar,168,2846,2846,2972
flutter_reactter,284,1907,1193,1907
awesome_notifications_core,142,2966,2966,2981
worker_manager,371,1964,1964,2989
customizable_space_bar,164,2868,2868,2979
simple_3d_renderer,264,1981,1824,1981
infinite_listview,367,1983,1983,2994
flutter_image_gallery_saver,251,2252,2252,2472
animated_custom_dropdown,367,1985,1985,2998
mix,365,1994,1994,2995
curved_progress_bar,154,2918,2918,2997
flutter_placeholder_textlines,146,2941,2941,2964
gallery_image_viewer,143,2943,2940,2943
read_pdf_text,144,2953,2953,2978
aws_client,221,2414,2414,2543
cupertino_will_pop_scope,158,2742,2742,2742
apple_maps_flutter,179,2567,2567,2567
parse_server_sdk_flutter,166,2675,2675,2675
animated_theme_switcher,179,2564,2564,2564
bordered_text,180,2563,2563,2563
clevertap_plugin,165,2678,2678,2678
zoom_tap_animation,165,2679,2679,2679
vector_math,165,2680,2680,2680
rx_notifier,165,2681,2681,2681
fk_user_agent,180,2562,2562,2562
floating_draggable_widget,180,2557,2557,2557
dart_json_mapper,180,2556,2556,2556
sentry_flutter,314,1466,1466,1466
applovin_max,165,2686,2686,2686
ua_client_hints,164,2687,2687,2687
flutter_genius_scan,173,2616,2616,2616
environment_config,313,1468,1468,1468
tap_builder,173,2615,2615,2615
uploadcare_client,164,2691,2691,2691
flutter_list_view,182,2544,2544,2544
expand_tap_area,182,2543,2543,2543
blobs,182,2539,2539,2539
flutter_tabler_icons,163,2695,2695,2695
isar_flutter_libs,163,2696,2696,2696
flutter_snake_navigationbar,183,2535,2535,2535
opentelemetry,311,1488,1488,1488
cool_alert,183,2532,2532,2532
twilio_flutter,183,2531,2531,2531
google_maps_place_picker_mb,184,2528,2528,2528
shelf_hotreload,163,2702,2702,2702
arkit_plugin,173,2614,2614,2614
flutter_doc_scanner,184,2527,2527,2527
easy_ads_flutter,162,2705,2705,2705
reactive_forms_generator,162,2706,2706,2706
fijkplayer,162,2707,2707,2707
parse_server_sdk,174,2612,2612,2612
universal_html,162,2709,2709,2709
shadcn_flutter,141,2879,2879,2879
charts_painter,174,2606,2606,2606
webview_flutter_android,184,2525,2525,2525
timing,169,2646,2646,2646
flutter_quill_to_pdf,184,2523,2523,2523
catcher,185,2522,2522,2522
flutter_cupertino_datetime_picker,175,2604,2604,2604
flutter_modular,161,2717,2717,2717
seo_renderer,185,2519,2519,2519
functional_listener,186,2513,2513,2513
flutter_background,186,2512,2512,2512
dart_pusher_channels,160,2721,2721,2721
sentry,307,1520,1520,1520
syncfusion_officechart,307,1524,1524,1524
flutter_tesseract_ocr,160,2724,2724,2724
mic_stream,186,2508,2508,2508
selectable_autolink_text,160,2726,2726,2726
gtk,186,2507,2507,2507
graphql,159,2728,2728,2728
dio_http2_adapter,187,2504,2504,2504
stripe_sdk,187,2502,2502,2502
git_stamp,187,2499,2499,2499
async_task,187,2498,2498,2498
native_storage,329,1337,1337,1337
voice_message_package,188,2493,2493,2493
crypton,169,2649,2649,2649
hovering,190,2477,2477,2477
newton_particles,158,2737,2737,2737
flutter_date_range_picker,158,2738,2738,2738
kakao_flutter_sdk,190,2476,2476,2476
bip39,158,2740,2740,2740
sticky_and_expandable_list,190,2474,2474,2474
change_app_package_name,156,2759,2759,2759
purchases_ui_flutter,158,2743,2743,2743
functional_widget,191,2473,2473,2473
draggable_scrollbar,191,2472,2472,2472
flutter_password_strength,157,2746,2746,2746
sms_autofill,157,2747,2747,2747
flutter_keychain,191,2468,2468,2468
credit_card_type_detector,191,2467,2467,2467
flutter_stripe_web,175,2601,2601,2601
draggable_widget,192,2460,2460,2460
recaptcha_enterprise_flutter,156,2752,2752,2752
liquid_progress_indicator_v2,156,2753,2753,2753
time_picker_spinner_pop_up,193,2456,2456,2456
ndialog,156,2755,2755,2755
in_app_purchase_storekit,156,2756,2756,2756
cronet_http,193,2452,2452,2452
animated_icon_button,193,2451,2451,2451
iconly,172,2623,2623,2623
signin_with_linkedin,155,2760,2760,2760
flutter_zxing,193,2449,2449,2449
unique_identifier,155,2762,2762,2762
spec,155,2763,2763,2763
seo,194,2445,2445,2445
cached,155,2765,2765,2765
awesome_notifications_fcm,155,2766,2766,2766
flutter_material_pickers,175,2599,2599,2599
flutter_progress_hud,194,2444,2444,2444
theme_tailor,372,990,990,990
htmltopdfwidgets,154,2770,2770,2770
webview_flutter_wkwebview,194,2442,2442,2442
tflite,194,2441,2441,2441
dart_code_linter,195,2440,2440,2440
yaru,195,2434,2434,2434
firebase_storage_web,154,2775,2775,2775
geoflutterfire2,196,2430,2430,2430
pixel_snap,196,2429,2429,2429
flutter_platform_widgets,286,1693,1693,1693
spreadsheet_decoder,197,2422,2422,2422
iconify_flutter,197,2417,2417,2417
mobile_number,153,2781,2781,2781
privacy_screen,153,2782,2782,2782
html2md,198,2416,2416,2416
lucide_icons,198,2415,2415,2415
animated_snack_bar,175,2597,2597,2597
doc_widget,198,2411,2411,2411
countup,199,2407,2407,2407
dnd,199,2406,2406,2406
dbcrypt,152,2789,2789,2789
zego_uikit_prebuilt_call,199,2405,2405,2405
jaguar_jwt,199,2404,2404,2404
flat_buffers,152,2792,2792,2792
stacked,151,2793,2793,2793
amplify_core,176,2596,2596,2596
sheet,200,2395,2395,2395
flutter_webview_plugin,151,2796,2796,2796
mapbox_search,200,2394,2394,2394
analyzer_plugin,200,2393,2393,2393
benchmark_harness,201,2391,2391,2391
emojis,201,2389,2389,2389
dart_eval,150,2801,2801,2801
animated_background,150,2802,2802,2802
deepl_dart,201,2387,2387,2387
openapi_generator,201,2386,2386,2386
awesome_card,126,2999,2999,2999
coverage,202,2383,2383,2383
flutter_data,150,2807,2807,2807
onboarding,202,2382,2382,2382
term_glyph,202,2380,2380,2380
appflowy_board,176,2591,2591,2591
morphable_shape,203,2370,2370,2370
webdev,203,2369,2369,2369
collapsible_sidebar,176,2589,2589,2589
agora_rtm,149,2814,2814,2814
desktop_webview_auth,168,2656,2656,2656
get_it_mixin,176,2588,2588,2588
focused_menu,204,2364,2364,2364
pluto_grid_plus,148,2818,2818,2818
video_player_win,148,2819,2819,2819
flutter_signature_pad,204,2360,2360,2360
flextras,205,2355,2355,2355
flutter_radar_chart,148,2822,2822,2822
flutter_settings_ui,205,2354,2354,2354
charlatan,275,1780,1780,1780
kt_dart,206,2349,2349,2349
spot,147,2826,2826,2826
cpf_cnpj_validator,206,2345,2345,2345
fl_pip,206,2344,2344,2344
path_parsing,207,2341,2341,2341
twilio_programmable_video,207,2338,2338,2338
pin_code_text_field,208,2334,2334,2334
flutter_logs,208,2332,2332,2332
flutter_gherkin,209,2321,2321,2321
flutter_sim_country_code,146,2834,2834,2834
flutter_triple,146,2835,2835,2835
rps,146,2836,2836,2836
super_cupertino_navigation_bar,146,2837,2837,2837
circle_flags,146,2838,2838,2838
tiktoklikescroller,146,2839,2839,2839
glassmorphism,209,2319,2319,2319
webviewx,210,2318,2318,2318
firebase_messaging_web,145,2842,2842,2842
memoize,145,2843,2843,2843
syncfusion_flutter_xlsio,262,1887,1887,1887
giphy_get,211,2305,2305,2305
color,170,2640,2640,2640
text_to_speech,145,2847,2847,2847
icon_font_generator,212,2298,2298,2298
esc_pos_utils_plus,177,2585,2585,2585
material_floating_search_bar_2,214,2282,2282,2282
animated_button,144,2851,2851,2851
rxdart,255,1942,1942,1942
flutter_shake_animated,168,2660,2660,2660
quill_html_editor,214,2279,2279,2279
jaspr,215,2276,2276,2276
firebase_core_web,215,2277,2277,2277
spider,215,2269,2269,2269
extended_text,143,2858,2858,2858
flutter_swiper_null_safety,143,2859,2859,2859
flutter_carousel_slider,177,2583,2583,2583
waterfall_flow,216,2265,2265,2265
signalr_core,216,2263,2263,2263
disk_space,143,2863,2863,2863
isolated_worker,143,2864,2864,2864
flutter_sequence_animation,216,2261,2261,2261
flutter_google_places_sdk,217,2260,2260,2260
zego_express_engine,142,2867,2867,2867
linkfy_text,177,2581,2581,2581
scanbot_sdk,142,2869,2869,2869
dhttpd,126,2998,2998,2998
custom_date_range_picker,142,2871,2871,2871
custom_navigation_bar,167,2663,2663,2663
mustache_template,178,2578,2578,2578
custom_radio_grouped_button,142,2874,2874,2874
flutter_google_places_hoc081098,141,2875,2875,2875
hive_flutter,167,2665,2665,2665
qrscan,167,2666,2666,2666
flutter_highlight,250,1986,1986,1986
qr_code_scanner,171,2633,2633,2633
image_compression,141,2880,2880,2880
flutter_speech,141,2881,2881,2881
fleasy,141,2882,2882,2882
extended_text_field,250,1989,1989,1989
flutter_image_filters,140,2884,2884,2884
docker2,140,2885,2885,2885
anim_search_bar,140,2886,2886,2886
native_device_orientation,250,1990,1990,1990
rest_api_client,140,2888,2888,2888
qr_mobile_vision,167,2667,2667,2667
animated,140,2890,2890,2890
shake,249,1995,1995,1995
custom_info_window,219,2240,2240,2240
flutter_offline,220,2233,2233,2233
group_radio_button,139,2894,2894,2894
l,139,2895,2895,2895
flutter_vector_icons,220,2232,2232,2232
stream_chat_flutter,247,2010,2010,2010
stash,220,2229,2229,2229
pattern_formatter,247,2014,2014,2014
flutter_dash,138,2900,2900,2900
sticky_headers,246,2016,2016,2016
xml_serializable,138,2902,2902,2902
mysql1,221,2225,2225,2225
wtf_sliding_sheet,221,2223,2223,2223
flutter_pagewise,138,2905,2905,2905
redux,221,2221,2221,2221
dart_extensions,137,2907,2907,2907
http2,245,2025,2025,2025
form_builder_extra_fields,434,481,481,481
flutter_web_auth,245,2029,2029,2029
syncfusion_flutter_barcodes,222,2214,2214,2214
stacked_services,244,2033,2033,2033
sprintf,137,2913,2913,2913
fluid_kit,137,2914,2914,2914
uni_links_desktop,137,2915,2915,2915
auto_size_text_pk,136,2916,2916,2916
pana,244,2036,2036,2036
webviewx_plus,178,2576,2576,2576
nil,223,2208,2208,2208
floating_bottom_navigation_bar,244,2039,2039,2039
flutter_math_fork,243,2041,2041,2041
mention_tag_text_field,136,2922,2922,2922
sip_ua,136,2923,2923,2923
flex_seed_scheme,456,302,302,302
dart_code_metrics_presets,135,2925,2925,2925
mapbox_gl,224,2202,2202,2202
variable_app_icon,135,2927,2927,2927
flutter_i18n,243,2048,2048,2048
react,224,2198,2198,2198
flutter_html_iframe,224,2197,2197,2197
flutter_story_presenter,135,2931,2931,2931
oauth2_client,459,281,281,281
scratcher,241,2057,2057,2057
just_the_tooltip,134,2934,2934,2934
fake_cloud_firestore,241,2060,2060,2060
image_network,225,2190,2190,2190
marqueer,134,2937,2937,2937
flutter_animation_progress_bar,241,2061,2061,2061
flutter_fast_forms,241,2062,2062,2062
dashbook,226,2183,2183,2183
qr_code_dart_scan,167,2669,2669,2669
flip_card,226,2182,2182,2182
dotenv,178,2574,2574,2574
dart_date,240,2066,2066,2066
firebase_ui_oauth_google,133,2945,2945,2945
algolia_helper_flutter,133,2946,2946,2946
cookie_jar,227,2178,2178,2178
docx_to_text,132,2948,2948,2948
flutter_datetime_picker_plus,239,2080,2080,2080
exif,238,2084,2084,2084
miniplayer,132,2951,2951,2951
linked_scroll_controller,132,2952,2952,2952
bluetooth_print,178,2572,2572,2572
month_picker_dialog,238,2087,2087,2087
firebase_auth_web,228,2169,2169,2169
matcher,228,2168,2168,2168
dropdown_plus,228,2166,2166,2166
go_router_builder,131,2958,2958,2958
flutter_timetable,131,2959,2959,2959
scan,237,2094,2094,2094
defer_pointer,237,2095,2095,2095
vocsy_epub_viewer,131,2962,2962,2962
interact,235,2107,2107,2107
panorama_viewer,131,2964,2964,2964
cast,130,2965,2965,2965
super_banners,179,2570,2570,2570
image_editor_plus,229,2157,2157,2157
glassmorphism_widgets,130,2968,2968,2968
flutter_widgetkit,130,2969,2969,2969
figma_squircle,229,2156,2156,2156
inspector,229,2155,2155,2155
animated_segmented_tab_control,130,2972,2972,2972
clay_containers,129,2973,2973,2973
smooth_sheets,230,2154,2154,2154
build_config,230,2149,2149,2149
flutter_distributor,230,2148,2148,2148
shelf_cors_headers,129,2977,2977,2977
kartal,129,2978,2978,2978
device_frame,129,2979,2979,2979
reflectable,234,2116,2116,2116
expandable_richtext,128,2981,2981,2981
internet_file,231,2144,2144,2144
inview_notifier_list,231,2143,2143,2143
stream_channel,234,2120,2120,2120
flutter_osm_plugin,233,2122,2122,2122
quran,128,2986,2986,2986
scroll_to_id,128,2987,2987,2987
protoc_plugin,233,2123,2123,2123
flutter_html,487,51,51,51
shadcn_ui,233,2125,2125,2125
zendesk_messaging,127,2991,2991,2991
flutter_windowmanager_plus,127,2992,2992,2992
flutter_login,233,2126,2126,2126
one_context,179,2568,2568,2568
fhir,127,2995,2995,2995
flutter_command,127,2996,2996,2996
darq,233,2129,2129,2129
phoenix_socket,251,1980,1980,1980
flutter_tex,201,2385,2385,2385
aad_oauth,232,2131,2131,2131
